x:  0.7 , xnext:  0.63
x:  0.664955030093 , xnext:  0.668369514141
x:  0.668369514141 , xnext:  0.664955120124
x:  0.664955120124 , xnext:  0.668369425035
x:  0.668369425035 , xnext:  0.66495521014
x:  0.66495521014 , xnext:  0.668369335943
x:  0.668369335943 , xnext:  0.664955300143
x:  0.664955300143 , xnext:  0.668369246865
x:  0.668369246865 , xnext:  0.664955390131
x:  0.664955390131 , xnext:  0.668369157801
x:  0.668369157801 , xnext:  0.664955480105
x:  0.664955480105 , xnext:  0.66836906875
x:  0.66836906875 , xnext:  0.664955570064
x:  0.664955570064 , xnext:  0.668368979714
x:  0.668368979714 , xnext:  0.66495566001
x:  0.66495566001 , xnext:  0.668368890692
x:  0.668368890692 , xnext:  0.664955749941
x:  0.664955749941 , xnext:  0.668368801684
x:  0.668368801684 , xnext:  0.664955839859
x:  0.664955839859 , xnext:  0.668368712689
x:  0.668368712689 , xnext:  0.664955929762
x:  0.664955929762 , xnext:  0.668368623709
x:  0.668368623709 , xnext:  0.664956019651
x:  0.664956019651 , xnext:  0.668368534743
x:  0.668368534743 , xnext:  0.664956109526
x:  0.664956109526 , xnext:  0.668368445791
x:  0.668368445791 , xnext:  0.664956199386
x:  0.664956199386 , xnext:  0.668368356852
x:  0.668368356852 , xnext:  0.664956289233
x:  0.664956289233 , xnext:  0.668368267928
x:  0.668368267928 , xnext:  0.664956379065
x:  0.664956379065 , xnext:  0.668368179017
x:  0.668368179017 , xnext:  0.664956468883
x:  0.664956468883 , xnext:  0.668368090121
x:  0.668368090121 , xnext:  0.664956558687
x:  0.664956558687 , xnext:  0.668368001238
x:  0.668368001238 , xnext:  0.664956648477
x:  0.664956648477 , xnext:  0.668367912369
x:  0.668367912369 , xnext:  0.664956738253
x:  0.664956738253 , xnext:  0.668367823515
x:  0.668367823515 , xnext:  0.664956828015
x:  0.664956828015 , xnext:  0.668367734674
x:  0.668367734674 , xnext:  0.664956917762
x:  0.664956917762 , xnext:  0.668367645847
x:  0.668367645847 , xnext:  0.664957007496
x:  0.664957007496 , xnext:  0.668367557034
x:  0.668367557034 , xnext:  0.664957097215
x:  0.664957097215 , xnext:  0.668367468235
x:  0.668367468235 , xnext:  0.66495718692
x:  0.66495718692 , xnext:  0.66836737945
x:  0.66836737945 , xnext:  0.664957276611
x:  0.664957276611 , xnext:  0.668367290679
x:  0.668367290679 , xnext:  0.664957366288
x:  0.664957366288 , xnext:  0.668367201922
x:  0.668367201922 , xnext:  0.664957455951
x:  0.664957455951 , xnext:  0.668367113178
x:  0.668367113178 , xnext:  0.6649575456
x:  0.6649575456 , xnext:  0.668367024449
x:  0.668367024449 , xnext:  0.664957635235
x:  0.664957635235 , xnext:  0.668366935733
x:  0.668366935733 , xnext:  0.664957724855
x:  0.664957724855 , xnext:  0.668366847032
x:  0.668366847032 , xnext:  0.664957814462
x:  0.664957814462 , xnext:  0.668366758344
x:  0.668366758344 , xnext:  0.664957904054
x:  0.664957904054 , xnext:  0.66836666967
x:  0.66836666967 , xnext:  0.664957993633
x:  0.664957993633 , xnext:  0.66836658101
x:  0.66836658101 , xnext:  0.664958083197
x:  0.664958083197 , xnext:  0.668366492364
x:  0.668366492364 , xnext:  0.664958172747
x:  0.664958172747 , xnext:  0.668366403732
x:  0.668366403732 , xnext:  0.664958262283
x:  0.664958262283 , xnext:  0.668366315113
x:  0.668366315113 , xnext:  0.664958351805
x:  0.664958351805 , xnext:  0.668366226509
x:  0.668366226509 , xnext:  0.664958441313
x:  0.664958441313 , xnext:  0.668366137918
x:  0.668366137918 , xnext:  0.664958530807
x:  0.664958530807 , xnext:  0.668366049342
x:  0.668366049342 , xnext:  0.664958620287
x:  0.664958620287 , xnext:  0.668365960779
x:  0.668365960779 , xnext:  0.664958709753
x:  0.664958709753 , xnext:  0.66836587223
x:  0.66836587223 , xnext:  0.664958799205
x:  0.664958799205 , xnext:  0.668365783695
x:  0.668365783695 , xnext:  0.664958888643
x:  0.664958888643 , xnext:  0.668365695173
x:  0.668365695173 , xnext:  0.664958978066
x:  0.664958978066 , xnext:  0.668365606666
x:  0.668365606666 , xnext:  0.664959067476
x:  0.664959067476 , xnext:  0.668365518172
x:  0.668365518172 , xnext:  0.664959156872
x:  0.664959156872 , xnext:  0.668365429692
x:  0.668365429692 , xnext:  0.664959246254
x:  0.664959246254 , xnext:  0.668365341226
x:  0.668365341226 , xnext:  0.664959335621
x:  0.664959335621 , xnext:  0.668365252774
x:  0.668365252774 , xnext:  0.664959424975
x:  0.664959424975 , xnext:  0.668365164336
x:  0.668365164336 , xnext:  0.664959514314
x:  0.664959514314 , xnext:  0.668365075912
x:  0.668365075912 , xnext:  0.66495960364
x:  0.66495960364 , xnext:  0.668364987501
x:  0.668364987501 , xnext:  0.664959692951
x:  0.664959692951 , xnext:  0.668364899104
x:  0.668364899104 , xnext:  0.664959782249
x:  0.664959782249 , xnext:  0.668364810721
x:  0.668364810721 , xnext:  0.664959871533
x:  0.664959871533 , xnext:  0.668364722352
x:  0.668364722352 , xnext:  0.664959960802
x:  0.664959960802 , xnext:  0.668364633996
x:  0.668364633996 , xnext:  0.664960050058
x:  0.664960050058 , xnext:  0.668364545655
x:  0.668364545655 , xnext:  0.664960139299
x:  0.664960139299 , xnext:  0.668364457327
x:  0.668364457327 , xnext:  0.664960228527
x:  0.664960228527 , xnext:  0.668364369013
x:  0.668364369013 , xnext:  0.66496031774
x:  0.66496031774 , xnext:  0.668364280713
x:  0.668364280713 , xnext:  0.66496040694
x:  0.66496040694 , xnext:  0.668364192426
x:  0.668364192426 , xnext:  0.664960496126
x:  0.664960496126 , xnext:  0.668364104154
x:  0.668364104154 , xnext:  0.664960585297
x:  0.664960585297 , xnext:  0.668364015895
x:  0.668364015895 , xnext:  0.664960674455
x:  0.664960674455 , xnext:  0.66836392765
x:  0.66836392765 , xnext:  0.664960763599
x:  0.664960763599 , xnext:  0.668363839419
x:  0.668363839419 , xnext:  0.664960852729
x:  0.664960852729 , xnext:  0.668363751201
x:  0.668363751201 , xnext:  0.664960941844
x:  0.664960941844 , xnext:  0.668363662997
x:  0.668363662997 , xnext:  0.664961030946
x:  0.664961030946 , xnext:  0.668363574807
x:  0.668363574807 , xnext:  0.664961120034
x:  0.664961120034 , xnext:  0.668363486631
x:  0.668363486631 , xnext:  0.664961209108
x:  0.664961209108 , xnext:  0.668363398469
x:  0.668363398469 , xnext:  0.664961298168
x:  0.664961298168 , xnext:  0.66836331032
x:  0.66836331032 , xnext:  0.664961387214
x:  0.664961387214 , xnext:  0.668363222185
x:  0.668363222185 , xnext:  0.664961476246
x:  0.664961476246 , xnext:  0.668363134064
x:  0.668363134064 , xnext:  0.664961565265
x:  0.664961565265 , xnext:  0.668363045956
x:  0.668363045956 , xnext:  0.664961654269
x:  0.664961654269 , xnext:  0.668362957863
x:  0.668362957863 , xnext:  0.664961743259
x:  0.664961743259 , xnext:  0.668362869782
x:  0.668362869782 , xnext:  0.664961832236
x:  0.664961832236 , xnext:  0.668362781716
x:  0.668362781716 , xnext:  0.664961921198
x:  0.664961921198 , xnext:  0.668362693664
x:  0.668362693664 , xnext:  0.664962010147
x:  0.664962010147 , xnext:  0.668362605625
x:  0.668362605625 , xnext:  0.664962099082
x:  0.664962099082 , xnext:  0.6683625176
x:  0.6683625176 , xnext:  0.664962188002
x:  0.664962188002 , xnext:  0.668362429588
x:  0.668362429588 , xnext:  0.664962276909
x:  0.664962276909 , xnext:  0.668362341591
x:  0.668362341591 , xnext:  0.664962365802
x:  0.664962365802 , xnext:  0.668362253607
x:  0.668362253607 , xnext:  0.664962454681
x:  0.664962454681 , xnext:  0.668362165636
x:  0.668362165636 , xnext:  0.664962543547
x:  0.664962543547 , xnext:  0.66836207768
x:  0.66836207768 , xnext:  0.664962632398
x:  0.664962632398 , xnext:  0.668361989737
x:  0.668361989737 , xnext:  0.664962721235
x:  0.664962721235 , xnext:  0.668361901808
x:  0.668361901808 , xnext:  0.664962810059
x:  0.664962810059 , xnext:  0.668361813892
x:  0.668361813892 , xnext:  0.664962898869
x:  0.664962898869 , xnext:  0.668361725991
x:  0.668361725991 , xnext:  0.664962987664
x:  0.664962987664 , xnext:  0.668361638103
x:  0.668361638103 , xnext:  0.664963076446
x:  0.664963076446 , xnext:  0.668361550228
x:  0.668361550228 , xnext:  0.664963165214
x:  0.664963165214 , xnext:  0.668361462367
x:  0.668361462367 , xnext:  0.664963253969
x:  0.664963253969 , xnext:  0.66836137452
x:  0.66836137452 , xnext:  0.664963342709
x:  0.664963342709 , xnext:  0.668361286687
x:  0.668361286687 , xnext:  0.664963431435
x:  0.664963431435 , xnext:  0.668361198867
x:  0.668361198867 , xnext:  0.664963520148
x:  0.664963520148 , xnext:  0.668361111061
x:  0.668361111061 , xnext:  0.664963608847
x:  0.664963608847 , xnext:  0.668361023269
x:  0.668361023269 , xnext:  0.664963697532
x:  0.664963697532 , xnext:  0.66836093549
x:  0.66836093549 , xnext:  0.664963786203
x:  0.664963786203 , xnext:  0.668360847725
x:  0.668360847725 , xnext:  0.66496387486
x:  0.66496387486 , xnext:  0.668360759974
x:  0.668360759974 , xnext:  0.664963963503
x:  0.664963963503 , xnext:  0.668360672236
x:  0.668360672236 , xnext:  0.664964052133
x:  0.664964052133 , xnext:  0.668360584512
x:  0.668360584512 , xnext:  0.664964140749
x:  0.664964140749 , xnext:  0.668360496801
x:  0.668360496801 , xnext:  0.664964229351
x:  0.664964229351 , xnext:  0.668360409104
x:  0.668360409104 , xnext:  0.664964317939
x:  0.664964317939 , xnext:  0.668360321421
x:  0.668360321421 , xnext:  0.664964406513
x:  0.664964406513 , xnext:  0.668360233751
x:  0.668360233751 , xnext:  0.664964495074
x:  0.664964495074 , xnext:  0.668360146095
x:  0.668360146095 , xnext:  0.66496458362
x:  0.66496458362 , xnext:  0.668360058453
x:  0.668360058453 , xnext:  0.664964672153
x:  0.664964672153 , xnext:  0.668359970824
x:  0.668359970824 , xnext:  0.664964760672
x:  0.664964760672 , xnext:  0.668359883209
x:  0.668359883209 , xnext:  0.664964849177
x:  0.664964849177 , xnext:  0.668359795608
x:  0.668359795608 , xnext:  0.664964937669
x:  0.664964937669 , xnext:  0.66835970802
x:  0.66835970802 , xnext:  0.664965026147
x:  0.664965026147 , xnext:  0.668359620445
x:  0.668359620445 , xnext:  0.66496511461
x:  0.66496511461 , xnext:  0.668359532885
x:  0.668359532885 , xnext:  0.664965203061
x:  0.664965203061 , xnext:  0.668359445338
x:  0.668359445338 , xnext:  0.664965291497
x:  0.664965291497 , xnext:  0.668359357804
x:  0.668359357804 , xnext:  0.664965379919
x:  0.664965379919 , xnext:  0.668359270284
x:  0.668359270284 , xnext:  0.664965468328
x:  0.664965468328 , xnext:  0.668359182778
x:  0.668359182778 , xnext:  0.664965556723
x:  0.664965556723 , xnext:  0.668359095285
x:  0.668359095285 , xnext:  0.664965645104
x:  0.664965645104 , xnext:  0.668359007806
x:  0.668359007806 , xnext:  0.664965733472
x:  0.664965733472 , xnext:  0.66835892034
x:  0.66835892034 , xnext:  0.664965821826
x:  0.664965821826 , xnext:  0.668358832888
x:  0.668358832888 , xnext:  0.664965910166
x:  0.664965910166 , xnext:  0.66835874545
x:  0.66835874545 , xnext:  0.664965998492
x:  0.664965998492 , xnext:  0.668358658025
x:  0.668358658025 , xnext:  0.664966086804
x:  0.664966086804 , xnext:  0.668358570613
x:  0.668358570613 , xnext:  0.664966175103
x:  0.664966175103 , xnext:  0.668358483216
x:  0.668358483216 , xnext:  0.664966263388
x:  0.664966263388 , xnext:  0.668358395831
x:  0.668358395831 , xnext:  0.664966351659
x:  0.664966351659 , xnext:  0.668358308461
x:  0.668358308461 , xnext:  0.664966439917
x:  0.664966439917 , xnext:  0.668358221104
x:  0.668358221104 , xnext:  0.66496652816
x:  0.66496652816 , xnext:  0.66835813376
x:  0.66835813376 , xnext:  0.66496661639
x:  0.66496661639 , xnext:  0.66835804643
x:  0.66835804643 , xnext:  0.664966704607
x:  0.664966704607 , xnext:  0.668357959114
x:  0.668357959114 , xnext:  0.664966792809
x:  0.664966792809 , xnext:  0.668357871811
x:  0.668357871811 , xnext:  0.664966880998
x:  0.664966880998 , xnext:  0.668357784521
x:  0.668357784521 , xnext:  0.664966969173
x:  0.664966969173 , xnext:  0.668357697245
x:  0.668357697245 , xnext:  0.664967057335
x:  0.664967057335 , xnext:  0.668357609983
x:  0.668357609983 , xnext:  0.664967145483
x:  0.664967145483 , xnext:  0.668357522734
x:  0.668357522734 , xnext:  0.664967233617
x:  0.664967233617 , xnext:  0.668357435499
x:  0.668357435499 , xnext:  0.664967321737
x:  0.664967321737 , xnext:  0.668357348277
x:  0.668357348277 , xnext:  0.664967409844
x:  0.664967409844 , xnext:  0.668357261068
x:  0.668357261068 , xnext:  0.664967497937
x:  0.664967497937 , xnext:  0.668357173874
x:  0.668357173874 , xnext:  0.664967586016
x:  0.664967586016 , xnext:  0.668357086692
x:  0.668357086692 , xnext:  0.664967674081
x:  0.664967674081 , xnext:  0.668356999524
x:  0.668356999524 , xnext:  0.664967762133
x:  0.664967762133 , xnext:  0.66835691237
x:  0.66835691237 , xnext:  0.664967850172
x:  0.664967850172 , xnext:  0.668356825229
x:  0.668356825229 , xnext:  0.664967938196
x:  0.664967938196 , xnext:  0.668356738102
x:  0.668356738102 , xnext:  0.664968026207
x:  0.664968026207 , xnext:  0.668356650988
x:  0.668356650988 , xnext:  0.664968114204
x:  0.664968114204 , xnext:  0.668356563888
x:  0.668356563888 , xnext:  0.664968202188
x:  0.664968202188 , xnext:  0.668356476801
x:  0.668356476801 , xnext:  0.664968290158
x:  0.664968290158 , xnext:  0.668356389727
x:  0.668356389727 , xnext:  0.664968378114
x:  0.664968378114 , xnext:  0.668356302667
x:  0.668356302667 , xnext:  0.664968466056
x:  0.664968466056 , xnext:  0.668356215621
x:  0.668356215621 , xnext:  0.664968553985
x:  0.664968553985 , xnext:  0.668356128588
x:  0.668356128588 , xnext:  0.664968641901
x:  0.664968641901 , xnext:  0.668356041568
x:  0.668356041568 , xnext:  0.664968729802
x:  0.664968729802 , xnext:  0.668355954562
x:  0.668355954562 , xnext:  0.66496881769
x:  0.66496881769 , xnext:  0.66835586757
x:  0.66835586757 , xnext:  0.664968905565
x:  0.664968905565 , xnext:  0.66835578059
x:  0.66835578059 , xnext:  0.664968993425
x:  0.664968993425 , xnext:  0.668355693625
x:  0.668355693625 , xnext:  0.664969081273
x:  0.664969081273 , xnext:  0.668355606672
x:  0.668355606672 , xnext:  0.664969169106
x:  0.664969169106 , xnext:  0.668355519733
x:  0.668355519733 , xnext:  0.664969256926
x:  0.664969256926 , xnext:  0.668355432808
x:  0.668355432808 , xnext:  0.664969344732
x:  0.664969344732 , xnext:  0.668355345896
x:  0.668355345896 , xnext:  0.664969432525
x:  0.664969432525 , xnext:  0.668355258997
x:  0.668355258997 , xnext:  0.664969520304
x:  0.664969520304 , xnext:  0.668355172112
x:  0.668355172112 , xnext:  0.664969608069
x:  0.664969608069 , xnext:  0.66835508524
x:  0.66835508524 , xnext:  0.664969695821
x:  0.664969695821 , xnext:  0.668354998382
x:  0.668354998382 , xnext:  0.664969783559
x:  0.664969783559 , xnext:  0.668354911537
x:  0.668354911537 , xnext:  0.664969871284
x:  0.664969871284 , xnext:  0.668354824706
x:  0.668354824706 , xnext:  0.664969958995
x:  0.664969958995 , xnext:  0.668354737888
x:  0.668354737888 , xnext:  0.664970046692
x:  0.664970046692 , xnext:  0.668354651083
x:  0.668354651083 , xnext:  0.664970134376
x:  0.664970134376 , xnext:  0.668354564292
x:  0.668354564292 , xnext:  0.664970222046
x:  0.664970222046 , xnext:  0.668354477514
x:  0.668354477514 , xnext:  0.664970309703
x:  0.664970309703 , xnext:  0.668354390749
x:  0.668354390749 , xnext:  0.664970397346
x:  0.664970397346 , xnext:  0.668354303998
x:  0.668354303998 , xnext:  0.664970484976
x:  0.664970484976 , xnext:  0.668354217261
x:  0.668354217261 , xnext:  0.664970572592
x:  0.664970572592 , xnext:  0.668354130536
x:  0.668354130536 , xnext:  0.664970660194
x:  0.664970660194 , xnext:  0.668354043825
x:  0.668354043825 , xnext:  0.664970747783
x:  0.664970747783 , xnext:  0.668353957128
x:  0.668353957128 , xnext:  0.664970835358
x:  0.664970835358 , xnext:  0.668353870444
x:  0.668353870444 , xnext:  0.66497092292
x:  0.66497092292 , xnext:  0.668353783773
x:  0.668353783773 , xnext:  0.664971010468
x:  0.664971010468 , xnext:  0.668353697115
x:  0.668353697115 , xnext:  0.664971098003
x:  0.664971098003 , xnext:  0.668353610471
x:  0.668353610471 , xnext:  0.664971185524
x:  0.664971185524 , xnext:  0.668353523841
x:  0.668353523841 , xnext:  0.664971273031
x:  0.664971273031 , xnext:  0.668353437223
x:  0.668353437223 , xnext:  0.664971360525
x:  0.664971360525 , xnext:  0.668353350619
x:  0.668353350619 , xnext:  0.664971448006
x:  0.664971448006 , xnext:  0.668353264029
x:  0.668353264029 , xnext:  0.664971535473
x:  0.664971535473 , xnext:  0.668353177451
x:  0.668353177451 , xnext:  0.664971622926
x:  0.664971622926 , xnext:  0.668353090887
x:  0.668353090887 , xnext:  0.664971710366
x:  0.664971710366 , xnext:  0.668353004337
x:  0.668353004337 , xnext:  0.664971797792
x:  0.664971797792 , xnext:  0.668352917799
x:  0.668352917799 , xnext:  0.664971885205
x:  0.664971885205 , xnext:  0.668352831275
x:  0.668352831275 , xnext:  0.664971972605
x:  0.664971972605 , xnext:  0.668352744765
x:  0.668352744765 , xnext:  0.66497205999
x:  0.66497205999 , xnext:  0.668352658268
x:  0.668352658268 , xnext:  0.664972147363
x:  0.664972147363 , xnext:  0.668352571784
x:  0.668352571784 , xnext:  0.664972234722
x:  0.664972234722 , xnext:  0.668352485313
x:  0.668352485313 , xnext:  0.664972322067
x:  0.664972322067 , xnext:  0.668352398856
x:  0.668352398856 , xnext:  0.664972409399
x:  0.664972409399 , xnext:  0.668352312412
x:  0.668352312412 , xnext:  0.664972496717
x:  0.664972496717 , xnext:  0.668352225981
x:  0.668352225981 , xnext:  0.664972584022
x:  0.664972584022 , xnext:  0.668352139563
x:  0.668352139563 , xnext:  0.664972671313
x:  0.664972671313 , xnext:  0.668352053159
x:  0.668352053159 , xnext:  0.664972758591
x:  0.664972758591 , xnext:  0.668351966768
x:  0.668351966768 , xnext:  0.664972845856
x:  0.664972845856 , xnext:  0.668351880391
x:  0.668351880391 , xnext:  0.664972933107
x:  0.664972933107 , xnext:  0.668351794027
x:  0.668351794027 , xnext:  0.664973020344
x:  0.664973020344 , xnext:  0.668351707676
x:  0.668351707676 , xnext:  0.664973107568
x:  0.664973107568 , xnext:  0.668351621338
x:  0.668351621338 , xnext:  0.664973194779
x:  0.664973194779 , xnext:  0.668351535014
x:  0.668351535014 , xnext:  0.664973281976
x:  0.664973281976 , xnext:  0.668351448703
x:  0.668351448703 , xnext:  0.664973369159
x:  0.664973369159 , xnext:  0.668351362405
x:  0.668351362405 , xnext:  0.664973456329
x:  0.664973456329 , xnext:  0.66835127612
x:  0.66835127612 , xnext:  0.664973543486
x:  0.664973543486 , xnext:  0.668351189849
x:  0.668351189849 , xnext:  0.664973630629
x:  0.664973630629 , xnext:  0.668351103591
x:  0.668351103591 , xnext:  0.664973717759
x:  0.664973717759 , xnext:  0.668351017346
x:  0.668351017346 , xnext:  0.664973804876
x:  0.664973804876 , xnext:  0.668350931115
x:  0.668350931115 , xnext:  0.664973891978
x:  0.664973891978 , xnext:  0.668350844896
x:  0.668350844896 , xnext:  0.664973979068
x:  0.664973979068 , xnext:  0.668350758691
x:  0.668350758691 , xnext:  0.664974066144
x:  0.664974066144 , xnext:  0.6683506725
x:  0.6683506725 , xnext:  0.664974153207
x:  0.664974153207 , xnext:  0.668350586321
x:  0.668350586321 , xnext:  0.664974240256
x:  0.664974240256 , xnext:  0.668350500156
x:  0.668350500156 , xnext:  0.664974327292
x:  0.664974327292 , xnext:  0.668350414004
x:  0.668350414004 , xnext:  0.664974414314
x:  0.664974414314 , xnext:  0.668350327865
x:  0.668350327865 , xnext:  0.664974501323
x:  0.664974501323 , xnext:  0.66835024174
x:  0.66835024174 , xnext:  0.664974588319
